col0 col1
0.5 0.12163693716853374
0.6 0.1713344217865517
0.7 0.19050092322624307
0.8 0.19807669964785982
0.9 0.19645735731421032
1.0 0.20981377647587657
1.1 0.19872547483857272
1.2 0.1866124693795401
1.3 0.17751399713965732
1.4 0.17137113942574123
1.5 0.16514052771799204
1.6 0.1590109189805179
1.7 0.15305934156567835
1.8 0.14192153302098112
1.9 0.13658436813476732
2.0 0.13150815211839068
2.1 0.1273585649041053
2.2 0.1234756586983764
2.3 0.11895344609838802
2.4 0.11482262769976039
2.5 0.1109819335099147
2.6 0.10747384987505035
2.7 0.10424964668889236
2.8 0.10130420929035476
2.9 0.08651347558378744
3.0 0.08399916414414949
3.1 0.08128140368644529
3.2 0.08079299989307684
3.3 0.08717470131675834
3.4 0.07446614336001436
3.5 0.08697131370498068
3.7 0.09661334717653115
4.0 0.12677786923174017
4.25 0.16497186886847584
4.5 0.23146684207156892
4.75 0.3234807555607362
5.0 0.44288409448403265
5.1 0.5090268745172727
5.2 0.5823613055874094
5.3 0.6721915638326561
5.4 0.7550897027369723
5.5 0.8565424133141993
5.7 1.1029158714186371
5.9 1.3618972811847394
6.1 1.7201891666321758
6.3 2.1963607217547043
6.5 2.4418405420544875
6.7 2.844407950984667
6.9 3.3165854608750784
7.1 3.8226868487462218
7.3 4.409320486577557
7.5 5.102920232473522
7.7 5.781199761345232
7.9 6.334518524905894
8.1 6.89165379209861
8.3 7.551254303316428
8.5 8.282512489407402
8.7 8.998616310206774
8.9 9.668321776478571
9.1 10.418434325418321
9.3 11.19956892860358
9.5 12.004636917771176
9.7 12.835996975662923
9.9 13.682468346387893
10.1 14.530864358315707
10.3 15.393837732619948
10.5 16.292949906147484
10.7 17.204109991290505
10.9 18.143236725246418
11.1 19.174859024329372
11.3 20.27207797127618
11.5 21.18293115514896
11.7 22.05001280570972
11.9 23.05381475380091
12.1 24.15006069604738
12.3 25.33738014466602
12.5 26.55102609248975
12.7 27.801840902505944
12.9 29.060980086093853
13.1 30.35090867532311
13.3 31.70171646999245
13.5 33.131877156511536
13.7 34.61294339699162
13.9 36.1364420835118
14.1 37.756087067375006
14.3 39.427820137038665
14.5 41.177835844370264
14.7 43.00458051035118
14.9 44.927849083807594
15.1 46.94299770696942
15.3 49.05489069521656
15.5 51.3087076177043
16.5 64.4498653916936
17.5 81.99714400129125
18.5 105.95811238346874
19.5 139.11982248969184
20.5 185.07653008754482
21.5 248.5295271324132
22.5 334.9974547104982
23.5 451.09625323871245
24.5 604.2395745734882
25.5 802.2735090057728
26.5 1053.518356969776
27.5 1367.9516697426798
28.5 1754.3808034574993
29.5 2222.811227755708
30.5 2780.247304291318
31.0 3094.968549446178
