col0 col1
0.5 0.15227907301937169
0.6 0.2076638271859076
0.7 0.23205052027344997
0.8 0.2407762720933163
0.9 0.23819679982142625
1.0 0.24009510264759396
1.1 0.22613329614982058
1.2 0.21077703185408259
1.3 0.19907089828584643
1.4 0.19100077582623654
1.5 0.182859103417648
1.6 0.1748874060702004
1.7 0.16719184193075654
1.8 0.15574790113302467
1.9 0.14888864409479083
2.0 0.1424067839517273
2.1 0.1367019834027885
2.2 0.13136871084761217
2.3 0.1250581264424703
2.4 0.11925870157778243
2.5 0.11385873351225229
2.6 0.10889087898371236
2.7 0.10429733618996936
2.8 0.10006466143648535
2.9 0.08921598070522543
3.0 0.08558749985300007
3.1 0.0820837231049761
3.2 0.0796756760084249
3.3 0.08031140863209736
3.4 0.0731199770459281
3.5 0.08775831427863034
3.7 0.09885683872219511
4.0 0.13428252154675935
4.25 0.18310090616126323
4.5 0.2620091875621677
4.75 0.37143730600966607
5.0 0.5133957746213452
5.1 0.5918465508748117
5.2 0.679168402225703
5.3 0.7796754379496165
5.4 0.8834278065067203
5.5 1.0017362987535507
5.7 1.2775200993073181
5.9 1.586909041885813
6.1 1.9676432801469708
6.3 2.429783445174925
6.5 2.8214789837842416
6.7 3.310584486142247
6.9 3.858495584305267
7.1 4.448800631904211
7.3 5.100471567451214
7.5 5.823705516347306
7.7 6.56349274822683
7.9 7.270910644133595
8.1 8.000290363203224
8.3 8.792316170907434
8.5 9.631737681258382
8.7 10.479783937251339
8.9 11.321236727953272
9.1 12.209158455090744
9.3 13.121223018319704
9.5 14.052913123976708
9.7 15.00435450544676
9.9 15.970310527522399
10.1 16.942642646484217
10.3 17.926778504941478
10.5 18.932890803659404
10.7 19.950419676328913
10.9 20.986135634354454
11.1 22.06840626714129
11.3 23.186330185762458
11.5 24.231618868566244
11.7 25.267081105485108
11.9 26.370784648415054
12.1 27.5640361870159
12.3 28.855331977607676
12.5 30.17230463850092
12.7 31.525120728117535
12.9 32.901209034129515
13.1 34.315828253359996
13.3 35.776166715425845
13.5 37.30152881328679
13.7 38.879658590514296
13.9 40.50123195663685
14.1 42.20650128165326
14.3 43.965173334099475
14.5 45.7999989428422
14.7 47.710403716423194
14.9 49.71070994696737
15.1 51.79906438321261
15.3 53.98339642936652
15.5 56.29469686464837
16.5 69.72510238707923
17.5 87.49954713660823
18.5 111.63257663000496
19.5 144.91836068281822
20.5 190.95795919999634
21.5 254.45891385301903
22.5 340.945456821584
23.5 457.03843981536136
24.5 610.1557725971264
25.5 808.0935517635543
26.5 1059.177867553105
27.5 1373.4438418761654
28.5 1759.7013777352756
29.5 2227.958000786088
30.5 2785.219720052343
31.0 3099.8539985801585
