col0 col1
0.5 0.3479973179670671
0.6 0.46521136731312296
0.7 0.5214050893083639
0.8 0.5398401990165681
0.9 0.5322025104858302
1.0 0.5182402154831295
1.1 0.4855530146070871
1.2 0.4495916381424107
1.3 0.4211591265966139
1.4 0.4004292795749077
1.5 0.37980492266261895
1.6 0.35982129452685413
1.7 0.34074226861796064
1.8 0.319598931837948
1.9 0.3027665560227552
2.0 0.28702132349265413
2.1 0.2727722363172057
2.2 0.25952953058100364
2.3 0.24456781924889084
2.4 0.23081751187631133
2.5 0.21810618628629075
2.6 0.20640969507759177
2.7 0.19561775903448347
2.8 0.18566890102248354
2.9 0.17088613662969715
3.0 0.16237697184875258
3.1 0.15434590926392555
3.2 0.14776367474424223
3.3 0.14460054350104862
3.4 0.13367143484955663
3.5 0.14705031599788693
3.7 0.1559928203033727
4.0 0.19450353889725494
4.25 0.25522989077985053
4.5 0.3564260829690963
4.75 0.5023565605271012
5.0 0.6976832834390256
5.1 0.8070423867975854
5.2 0.9300675146019461
5.3 1.0715539349299503
5.4 1.2216797097619494
5.5 1.3923998207856438
5.7 1.792386630647996
5.9 2.253502961767049
6.1 2.8172764836603257
6.3 3.4948421072654616
6.5 4.1327478357278595
6.7 4.904026827567692
6.9 5.769778184566095
7.1 6.713400627939095
7.3 7.754090016592972
7.5 8.901640572236307
7.7 10.09878669219032
7.9 11.294169261144928
8.1 12.541768379366962
8.3 13.881346004665287
8.5 15.295241915330712
8.7 16.741575664356226
8.9 18.20246431258517
9.1 19.729726209814928
9.3 21.298041636497096
9.5 22.900299817946596
9.7 24.534519893317423
9.9 26.19207742734492
10.1 27.86147908368401
10.3 29.54569927276619
10.5 31.253974873121678
10.7 32.97335472360674
10.9 34.708692003965965
11.1 36.48698690636638
11.3 38.29525681787804
11.5 40.0212111312211
11.7 41.727361616456704
11.9 43.49196688338523
12.1 45.39948539405519
12.3 47.464630519635094
12.5 49.55162276134579
12.7 51.66949141830426
12.9 53.80433746773589
13.1 55.97054732070132
13.3 58.17476588886861
13.5 60.43544914626219
13.7 62.73931927261819
13.9 65.0763731831893
14.1 67.48645323306866
14.3 69.93848401020843
14.5 72.45477073850823
14.7 75.03428038584474
14.9 77.69103468131355
15.1 80.42279910836487
15.3 83.23716603598216
15.5 86.16511126623499
16.5 102.46862763960443
17.5 122.76156619009612
18.5 149.06391741397738
19.5 184.18659172669302
20.5 231.75409870769684
21.5 296.5008548846692
22.5 383.9791322669406
23.5 500.83749578072064
24.5 654.5203083867763
25.5 852.455165050401
26.5 1102.9948075071754
27.5 1416.5948890052593
28.5 1802.0890257721128
29.5 2269.5051566396833
30.5 2825.8667551938947
31.0 3140.0333491349197
