col0 col1
0.5 0.4242191604433473
0.6 0.568037806708356
0.7 0.6363858179469977
0.8 0.6588967734049159
0.9 0.6496682310221699
1.0 0.6348073426613394
1.1 0.5948240396137858
1.2 0.5508491981726085
1.3 0.5173153085698412
1.4 0.49421777188475075
1.5 0.47097093325676276
1.6 0.44824449128621036
1.7 0.426391337873121
1.8 0.4012814686185934
1.9 0.3817725381200924
2.0 0.36343720080350755
2.1 0.34682289116901116
2.2 0.3313161334677157
2.3 0.31274831398847364
2.4 0.29566053025750527
2.5 0.2798593113485208
2.6 0.2653003548494251
2.7 0.2518544489140451
2.8 0.23944253858298276
2.9 0.21998212330259864
3.0 0.2093460901096924
3.1 0.19929921225864083
3.2 0.19089511244817864
3.3 0.1862258960766381
3.4 0.17335159194122687
3.5 0.2123670725830707
3.7 0.2397920139038957
4.0 0.32800473094823385
4.25 0.45415889192855496
4.5 0.648761718699706
4.75 0.9158895265960858
5.0 1.2587314640820968
5.1 1.4485010312251538
5.2 1.659386739598695
5.3 1.8965655411908506
5.4 2.149567867774113
5.5 2.431125427339631
5.7 3.0761269232120174
5.9 3.811271876004066
6.1 4.678496537262255
6.3 5.689225981787748
6.5 6.6759587991009495
6.7 7.820946839801943
6.9 9.079567179854124
7.1 10.430912549807605
7.3 11.89239048394287
7.5 13.471383393861334
7.7 15.103557188380938
7.9 16.73089327564902
8.1 18.408532285208537
8.3 20.176724392176105
8.5 22.01433285161546
8.7 23.874332197285185
8.9 25.73575156576245
9.1 27.652808991745857
9.3 29.596978244543102
9.5 31.55959923026513
9.7 33.53686996078216
9.9 35.52042518604421
10.1 37.496239557435295
10.3 39.46712213446003
10.5 41.4433030749249
10.7 43.410806576419404
10.9 45.37496081494143
11.1 47.36498445311102
11.3 49.367108535955516
11.5 51.260722207086175
11.7 53.11346358544221
11.9 55.01014512772953
12.1 57.07465551691638
12.3 59.32446360067366
12.5 61.5813292504306
12.7 63.85461413013358
12.9 66.12977610108635
13.1 68.42199404866058
13.3 70.73966997949357
13.5 73.1016192461804
13.7 75.49402164380696
13.9 77.90736315420966
14.1 80.38273800238669
14.3 82.88870039671673
14.5 85.4482167338568
14.7 88.06065084117664
14.9 90.74080495246102
15.1 93.48672692579302
15.3 96.30626938761276
15.5 99.23169281684206
16.5 115.40825234946414
17.5 135.42286927486447
18.5 161.33725231856238
19.5 195.99641294204648
20.5 243.05194609182382
21.5 307.2592813891846
22.5 394.1866515066179
23.5 510.4944912837298
24.5 663.6357870889423
25.5 860.9688908654766
26.5 1110.8659069593518
27.5 1423.8641580149724
28.5 1808.7970844847152
29.5 2275.6916360055584
30.5 2831.5697551514936
31.0 3145.5083209478466
