col0 col1
0.5 0.15158392419709746
0.6 0.22156506827487082
0.7 0.24546249510081658
0.8 0.2562723038702925
0.9 0.253878814081695
1.0 0.291578256669463
1.1 0.2771950187815128
1.2 0.26185634912344513
1.3 0.2502398380005016
1.4 0.24221582476645243
1.5 0.23417986094520082
1.6 0.2263398126966818
1.7 0.21877974699165786
1.8 0.20501461524776549
1.9 0.19832384684105092
2.0 0.1919858440004942
2.1 0.18678923245711687
2.2 0.18193562369392946
2.3 0.1775083550267319
2.4 0.17353933551570438
2.5 0.1699216798788199
2.6 0.16669271668417446
2.7 0.16379900081951287
2.8 0.16123114271497974
2.9 0.13428156872869343
3.0 0.13230594992437922
3.1 0.13046160107598775
3.2 0.13772658352274808
3.3 0.1743914935525856
3.4 0.12720226694710107
3.5 0.13783197616985995
3.7 0.14826319741496893
4.0 0.17833108251878604
4.25 0.20647789898238858
4.5 0.27006899075640045
4.75 0.35804548508763334
5.0 0.4734691299221753
5.1 0.5374492079013267
5.2 0.6070810826449988
5.3 0.724354936425875
5.4 0.7791473569433565
5.5 0.8888564550633249
5.7 1.2122156301112437
5.9 1.4583649478344474
6.1 2.0325016731153065
6.3 3.0017253404110047
6.5 2.7608388056399917
6.7 3.1051525222222844
6.9 3.6320286443198717
7.1 4.1804260633691275
7.3 4.969842115560251
7.5 6.125784779960588
7.7 7.0955056508446415
7.9 7.382958932167112
8.1 7.58556961188773
8.3 8.163671654959991
8.5 8.98347396907698
8.7 9.651975192372815
8.9 10.034465730674825
9.1 10.716766148118829
9.3 11.475978363487027
9.5 12.285523332923397
9.7 13.161198912374024
9.9 14.04651061123234
10.1 14.89604952775965
10.3 15.76481050123326
10.5 16.743806231199788
10.7 17.722934958770736
10.9 18.773197070940785
11.1 20.182210239407198
11.3 21.822357101818607
11.5 22.548035174543166
11.7 22.99647685164127
11.9 23.983607266419916
12.1 25.139780708334584
12.3 26.405882323763286
12.5 27.68697645060504
12.7 28.997440516355333
12.9 30.20677943212204
13.1 31.381753160181425
13.3 32.69432922261032
13.5 34.15751798761506
13.7 35.642064241513005
13.9 37.1446199920617
14.1 38.802421286352725
14.3 40.48586162625017
14.5 42.242537176700715
14.7 44.06486744601987
14.9 46.006741369812374
15.1 48.04631655120454
15.3 50.16958752265887
15.5 52.51007299247261
16.5 65.81772370126049
17.5 83.518721821722
18.5 107.61937176887616
19.5 140.90641177157377
20.5 186.9744219650488
21.5 250.52542040260826
22.5 337.0790048697311
23.5 453.25218363090005
24.5 606.4597069517547
25.5 804.5414725836093
26.5 1055.8189349905838
27.5 1370.2782055924272
28.5 1756.7278053433065
29.5 2225.1742257641245
30.5 2782.6227192098713
31.0 3097.349076456205
