col0 col1
0.5 0.15367284307635487
0.6 0.20928413424083328
0.7 0.23391518306161702
0.8 0.24267575992770737
0.9 0.24004947235601334
1.0 0.2419427700321144
1.1 0.2278030086082339
1.2 0.21224992474353777
1.3 0.19999915223541964
1.4 0.19110517368756103
1.5 0.18222660047618436
1.6 0.173601745645349
1.7 0.16533057466845963
1.8 0.1541765500207197
1.9 0.1468645984876894
2.0 0.13998537923292442
2.1 0.13397352363432552
2.2 0.12837511261977164
2.3 0.12204066385858733
2.4 0.116224100126077
2.5 0.1108125018675701
2.6 0.1058375610767166
2.7 0.10124063870028388
2.8 0.09700760506950735
2.9 0.08641393447500348
3.0 0.08279083195868783
3.1 0.07923054021632467
3.2 0.07664860859461288
3.3 0.07671501222987642
3.4 0.07008854721648342
3.5 0.08040720365072106
3.7 0.08810643861732234
4.0 0.11492637643259593
4.25 0.15274835264902015
4.5 0.21633678741580334
4.75 0.30617195435819444
5.0 0.42458147522926837
5.1 0.4903566374730793
5.2 0.5639176698812255
5.3 0.6488918949406542
5.4 0.7371425864294008
5.5 0.8380778864776738
5.7 1.0745839303766758
5.9 1.3423602756326973
6.1 1.67291728537305
6.3 2.0756136540235897
6.5 2.424911477568112
6.7 2.860191055087747
6.9 3.3498493022425064
7.1 3.880561944456061
7.3 4.4682980797855585
7.5 5.121768668020843
7.7 5.795197698730842
7.9 6.447900314201476
8.1 7.12510288155294
8.3 7.860582722089379
8.5 8.641534381198362
8.7 9.435642594688517
8.9 10.229998499335352
9.1 11.068700088492458
9.3 11.933084546353523
9.5 12.819173444017139
9.7 13.726913143213862
9.9 14.652103859663296
10.1 15.587332002085384
10.3 16.537218993058957
10.5 17.510507559897093
10.7 18.49831855731384
10.9 19.50630029287956
11.1 20.558366336405392
11.3 21.645540474043266
11.5 22.677101284524227
11.7 23.70601014110736
11.9 24.79770076989601
12.1 25.97406431849057
12.3 27.244483507815602
12.5 28.54278116145901
12.7 29.878991862829363
12.9 31.24248571954101
13.1 32.647579324751135
13.3 34.09859088881421
13.5 35.61486224622348
13.7 37.1860565363724
13.9 38.802677534224344
14.1 40.50325822986612
14.3 42.25912429403445
14.5 44.09253520881771
14.7 46.0029679575419
14.9 48.004005670486094
15.1 50.09407013038283
15.3 52.28140055194915
15.5 54.595183041633504
16.5 68.05582926015894
17.5 85.87707280818364
18.5 110.06818557839551
19.5 143.41921050895246
20.5 189.5280606169311
21.5 253.09993217046033
22.5 339.65734844336316
23.5 455.8199471068622
24.5 609.0048023606874
25.5 807.016751076218
26.5 1058.1796630519395
27.5 1372.518751857823
28.5 1758.844078783499
29.5 2227.1633991620547
30.5 2784.482994428712
31.0 3099.1444946065203
