col0 col1
0.5 0.14200896473114252
0.6 0.2055308722315834
0.7 0.2280472367676603
0.8 0.23842157295017302
0.9 0.23618804979706942
1.0 0.26294662501532007
1.1 0.24967913536826108
1.2 0.2355440187580414
1.3 0.22505107852051315
1.4 0.21804617540181495
1.5 0.21100247916227644
1.6 0.20411584295422686
1.7 0.1974648723710713
1.8 0.18383194343320491
1.9 0.17794684282489698
2.0 0.17237157007306803
2.1 0.1677241496025813
2.2 0.16338322642046005
2.3 0.15947635507525768
2.4 0.15599682899404912
2.5 0.15284066722422618
2.6 0.15004786423043562
2.7 0.14756743461637795
2.8 0.14539221927052032
2.9 0.12356717506641293
3.0 0.12190619223606544
3.1 0.12010201304994293
3.2 0.12761820674746377
3.3 0.16523497723666947
3.4 0.11689530583318494
3.5 0.12737960839349421
3.7 0.1375886156590457
4.0 0.167193067441356
4.25 0.19865808586686917
4.5 0.26170153353868575
4.75 0.34893159076952507
5.0 0.46339212604054575
5.1 0.5270513208136983
5.2 0.5962758341718797
5.3 0.7136746353438932
5.4 0.7674603633919961
5.5 0.8767927322825046
5.7 1.2004278924971747
5.9 1.4446777396927126
6.1 2.024829163824017
6.3 3.003078909738009
6.5 2.7481334358806837
6.7 3.087642438964102
6.9 3.611932203470512
7.1 4.156919941355564
7.3 4.9467188844465495
7.5 6.109949021797171
7.7 7.082189933558423
7.9 7.355686854528183
8.1 7.540668523164154
8.3 8.108431252234293
8.5 8.922584142375355
8.7 9.580633908883522
8.9 9.944157941146676
9.1 10.614023088388205
9.3 11.361857050026394
9.5 12.160534408743562
9.7 13.028819386245905
9.9 13.90390325879942
10.1 14.741426833830284
10.3 15.597986685521185
10.5 16.567396856069617
10.7 17.536385551657517
10.9 18.578052847309365
11.1 19.988391074377105
11.3 21.636058698764458
11.5 22.342104516216196
11.7 22.76227458598708
11.9 23.736265513738452
12.1 24.88268674153759
12.3 26.13723646910956
12.5 27.40635266315531
12.7 28.70457027114427
12.9 29.89762064174544
13.1 31.053941049598606
13.3 32.3508204349763
13.5 33.80108464062366
13.7 35.27173053609178
13.9 36.75961834553523
14.1 38.40511979529468
14.3 40.07544647694078
14.5 41.81900689921616
14.7 43.62800700409508
14.9 45.55761986258415
15.1 47.58536987103081
15.3 49.69655486610604
15.5 52.02800105882107
16.5 65.2841859659687
17.5 82.9396959647762
18.5 107.00087780064322
19.5 140.25427335692422
20.5 186.29411688352232
21.5 249.82199648550332
22.5 336.35704211786395
23.5 452.5157876580361
24.5 605.712522674055
25.5 803.7938160812424
26.5 1055.0807031858603
27.5 1369.551712436303
28.5 1756.0149322074644
29.5 2224.4764799417694
30.5 2781.941286636803
31.0 3096.6761577999096
