col0 col1
0.5 0.15393723074784743
0.6 0.21581596123791216
0.7 0.24073929944789313
0.8 0.251993166663816
0.9 0.24912496410376955
1.0 0.2593787398406707
1.1 0.24478473428957026
1.2 0.2292574521236263
1.3 0.21802114834188804
1.4 0.2108564483483954
1.5 0.20360299112086433
1.6 0.1964786175642101
1.7 0.1895769117651587
1.8 0.1763116959957236
1.9 0.17014913978817647
2.0 0.1643046722373097
2.1 0.1593079692639354
2.2 0.15462940123396407
2.3 0.15033626705395756
2.4 0.14651439715528208
2.5 0.14305651888550544
2.6 0.1399994436959318
2.7 0.13728919282962207
2.8 0.13491581346183606
2.9 0.1212226379961523
3.0 0.11941508030578324
3.1 0.11763067337721887
3.2 0.12660760465355253
3.3 0.17038540107318428
3.4 0.11477724544183245
3.5 0.12968096063146378
3.7 0.14373483312211732
4.0 0.18284889275530872
4.25 0.2314005966398624
4.5 0.31104873727410065
4.75 0.4195336974030418
5.0 0.5598118124354511
5.1 0.6372883911325874
5.2 0.7212851143635417
5.3 0.861464050792804
5.4 0.9273763532720356
5.5 1.0579476364813358
5.7 1.4406711691673106
5.9 1.7298702753519928
6.1 2.4122910779464415
6.3 3.548689833411377
6.5 3.253707573809379
6.7 3.6452003740183594
6.9 4.247347099214991
7.1 4.869954952199325
7.3 5.770818925413678
7.5 7.096578334297929
7.7 8.197417561639915
7.9 8.491708947732137
8.1 8.68143429976207
8.3 9.306195241076015
8.5 10.208518445125005
8.7 10.927947816817953
8.9 11.307477960157339
9.1 12.032383160233225
9.3 12.841672588389958
9.5 13.704306368316335
9.7 14.645567571058972
9.9 15.585510999489587
10.1 16.478710209122546
10.3 17.389071181078997
10.5 18.42224360426208
10.7 19.449961602288937
10.9 20.554890308973057
11.1 22.071824886724684
11.3 23.85192686710267
11.5 24.560858857601602
11.7 24.94043942949611
11.9 25.94093488426995
12.1 27.134783370131306
12.3 28.442576761549937
12.5 29.76084076319654
12.7 31.104759995247175
12.9 32.32242698357185
13.1 33.49002708612243
13.3 34.80957233485563
13.5 36.29298933753325
13.7 37.78979591800301
13.9 39.297798686098005
14.1 40.97195171185698
14.3 42.664645401524545
14.5 44.42806808004239
14.7 46.25343537150345
14.9 48.20190763066478
15.1 50.24807545674015
15.3 52.37401164258364
15.5 54.7319621375906
16.5 68.05602656999841
17.5 85.75140313375255
18.5 109.82977845592013
19.5 143.08229866192553
20.5 189.10707165183027
21.5 252.60889000102836
22.5 339.1095027536813
23.5 455.227565304092
24.5 608.3790735333307
25.5 806.3911718759775
26.5 1057.5880462604794
27.5 1371.970552969997
28.5 1758.3474060438928
29.5 2226.7251684455673
30.5 2784.1090766977004
31.0 3098.8046464366603
