col0 col1
0.5 0.1679020371013975
0.6 0.22829403034792436
0.7 0.25525103416198525
0.8 0.26484479494314916
0.9 0.2618335507619949
1.0 0.2625389396089293
1.1 0.24704866309549756
1.2 0.23003373745380065
1.3 0.21690861214904483
1.4 0.20768260575462083
1.5 0.19842177543019524
1.6 0.18938861129451334
1.7 0.18069931329707337
1.8 0.16848880893445187
1.9 0.16077191444627814
2.0 0.15350017298986207
2.1 0.14708068455199877
2.2 0.14109081084052114
2.3 0.1341925298317262
2.4 0.12785960596099474
2.5 0.12197550282371344
2.6 0.11656841622433728
2.7 0.11157642574301332
2.8 0.10698234262092969
2.9 0.09591681097340712
3.0 0.09199118856472328
3.1 0.088218873641702
3.2 0.08596974307238267
3.3 0.08810721076588976
3.4 0.07863662374846611
3.5 0.09220000581437453
3.7 0.10256426402634473
4.0 0.13665114728027689
4.25 0.18425262229780806
4.5 0.26197210006381655
4.75 0.3705271180640009
5.0 0.5122733370684114
5.1 0.5907628184054297
5.2 0.6782155804525272
5.3 0.780865793731526
5.4 0.8837829038666101
5.5 1.0036267076112355
5.7 1.2868877084321304
5.9 1.5999543174186028
6.1 1.9995726783585315
6.3 2.4979797784337068
6.5 2.8713399643563218
6.7 3.3688981359941046
6.9 3.9339368016460843
7.1 4.54287103657968
7.3 5.224653309413856
7.5 5.995159877227804
7.7 6.774562605370016
7.9 7.49167962163786
8.1 8.227730272749202
8.3 9.044065971633833
8.5 9.91937450803514
8.7 10.797166643209025
8.9 11.656154509968928
9.1 12.575563193757969
9.3 13.522946150750709
9.5 14.492499820014464
9.7 15.485271484463563
9.9 16.49262154923663
10.1 17.504709985366382
10.3 18.52921915833436
10.5 19.580156287010027
10.7 20.641900334689034
10.9 21.72423244283419
11.1 22.868141474365117
11.3 24.05684831446267
11.5 25.13087535914153
11.7 26.181199070163466
11.9 27.32211081704901
12.1 28.559862217977987
12.3 29.899628778522906
12.5 31.264167855898265
12.7 32.66377499648932
12.9 34.08000170161395
13.1 35.5305765478148
13.3 37.03074053701095
13.5 38.599434539420336
13.7 40.21859456839253
13.9 41.879147936627184
14.1 43.62608378663925
14.3 45.42418660946657
14.5 47.29740181184381
14.7 49.2447857132189
14.9 51.28258803949331
15.1 53.407954660137136
15.3 55.62772172118069
15.5 57.97791726442899
16.5 71.5746631346113
17.5 89.49320021204741
18.5 113.74870843603279
19.5 147.13667638006385
20.5 193.25985511934852
21.5 256.827635906323
22.5 343.36611875091796
23.5 459.49795452876026
24.5 612.6427334065672
25.5 810.5768122107493
26.5 1061.6280499572472
27.5 1375.8545068850333
28.5 1762.0674596630256
29.5 2230.2756007873827
30.5 2787.485924580947
31.0 3102.093676982575
