col0 col1
0.5 0.16173509262285882
0.6 0.22271967541696258
0.7 0.24852688501851758
0.8 0.25817484941180047
0.9 0.2554695269633664
1.0 0.26157970999731356
1.1 0.24662672353840007
1.2 0.23027044590980134
1.3 0.21819443238897693
1.4 0.21029628357233832
1.5 0.2022479893871634
1.6 0.19430566719460926
1.7 0.18658767323780065
1.8 0.17387222024854648
1.9 0.16692172398412633
2.0 0.16032182561886127
2.1 0.1546015219032999
2.2 0.14923530394109558
2.3 0.14276330769499423
2.4 0.13682988277574898
2.5 0.13132156658147426
2.6 0.12626932288911616
2.7 0.12161368442540842
2.8 0.11733964313455617
2.9 0.10384660822006335
3.0 0.10021075931604939
3.1 0.09666728923613802
3.2 0.095694186842049
3.3 0.1025654417421893
3.4 0.0878251906912616
3.5 0.10939513680761273
3.7 0.12581124065039284
4.0 0.17411972131733242
4.25 0.23766810050519394
4.5 0.3379875381338104
4.75 0.47393082517655855
5.0 0.6469470249996174
5.1 0.7422315687813996
5.2 0.8473902953327909
5.3 0.9735119806295891
5.4 1.0926120774467192
5.5 1.2350659106428332
5.7 1.5752476898107957
5.9 1.9346746748052244
6.1 2.41723574380798
6.3 3.041609699838351
6.5 3.3941104297319034
6.7 3.934875056144155
6.9 4.559014442659263
7.1 5.223325023192406
7.3 5.982168446980968
7.5 6.865826514137282
7.7 7.7289735720807355
7.9 8.4415076506828
8.1 9.155046318336842
8.3 9.985411110067284
8.5 10.895576935023321
8.7 11.782566169671702
8.9 12.609305436875534
9.1 13.524644493887243
9.3 14.469909679878421
9.5 15.436461416528093
9.7 16.42753237670861
9.9 17.427819234452976
10.1 18.4225738343708
10.3 19.42615824061533
10.5 20.463607622615818
10.7 21.50647295610852
10.9 22.57319575689527
11.1 23.73900763523502
11.3 24.97207332046958
11.5 25.977135352150178
11.7 26.920749054413864
11.9 28.0142138204156
12.1 29.216326286252247
12.3 30.5232550390624
12.5 31.851333455210856
12.7 33.211587501031595
12.9 34.57027856228529
13.1 35.952058329886
13.3 37.39394050846669
13.5 38.914198588748874
13.7 40.4795772820249
13.9 42.08193277462875
14.1 43.77911089992379
14.3 45.52300407284964
14.5 47.340940666574916
14.7 49.23117621564115
14.9 51.215260359916385
15.1 53.28782225054486
15.3 55.45291965842064
15.5 57.76011771375897
16.5 71.10700080707699
17.5 88.78858759632875
18.5 112.82466689723599
19.5 146.01317055478222
20.5 191.95775672711574
21.5 255.36768100287668
22.5 341.76823460402636
23.5 457.7808540028751
24.5 610.8236976901873
25.5 808.6902776764128
26.5 1059.7084992037028
27.5 1373.9162006796955
28.5 1760.122658499592
29.5 2228.334773818129
30.5 2785.557952560896
31.0 3100.175018929539
