col0 col1
0.5 0.3382723361444285
0.6 0.4616844097548018
0.7 0.5158147735779022
0.8 0.5348650912025353
0.9 0.5279475213959589
1.0 0.5365296356120578
1.1 0.5046036513256584
1.2 0.4696901518988552
1.3 0.44170158343417915
1.4 0.42082548437061085
1.5 0.40016210068168456
1.6 0.38020979277788786
1.7 0.3612061495948461
1.8 0.339282016292067
1.9 0.3225566768144992
2.0 0.3069212913698563
2.1 0.29331310537412697
2.2 0.2807027654547768
2.3 0.26726563200695413
2.4 0.25498020850549075
2.5 0.24367880996072522
2.6 0.23334190974473848
2.7 0.22386361815791658
2.8 0.2151865734438762
2.9 0.19079593892294697
3.0 0.183481289308215
3.1 0.17617148466561136
3.2 0.17352718038119797
3.3 0.1849018835517923
3.4 0.15782557477066173
3.5 0.1683254844322667
3.7 0.17566661260526867
4.0 0.20792302122816325
4.25 0.25184467284434664
4.5 0.33749465893496855
4.75 0.4613377934614417
5.0 0.6280026845722966
5.1 0.7218314352352022
5.2 0.8267886445868999
5.3 0.9623172823413334
5.4 1.0793772761887406
5.5 1.231315948876524
5.7 1.6143805644974105
5.9 2.0086666559286432
6.1 2.597409950090424
6.3 3.417538752521161
6.5 3.74466804464333
6.7 4.389074639725026
6.9 5.169528895029334
7.1 6.013010245375303
7.3 7.017696415929479
7.5 8.239111671325329
7.7 9.425152682805715
7.9 10.349243677864786
8.1 11.278989353901634
8.3 12.419607223417552
8.5 13.707528878687421
8.7 14.962181754147892
8.9 16.119149334424648
9.1 17.440413065731427
9.3 18.822312760265614
9.5 20.249585637625046
9.7 21.724890309957633
9.9 23.22393932120594
10.1 24.719178717552893
10.3 26.233586668233652
10.5 27.808452529469342
10.7 29.391914578252887
10.9 31.014468916423453
11.1 32.805635778677946
11.3 34.70665658661843
11.5 36.196388949527176
11.7 37.56406911620429
11.9 39.17910523406533
12.1 40.957982322158514
12.3 42.890043587113965
12.5 44.84182694856209
12.7 46.82415762700243
12.9 48.776751269433966
13.1 50.73440805123751
13.3 52.768844464200214
13.5 54.8961101753268
13.7 57.056850761031505
13.9 59.24347130168783
14.1 61.53410113710031
14.3 63.8585301788233
14.5 66.2488828324978
14.7 68.70137580826005
14.9 71.24563918625
15.1 73.87155325344011
15.3 76.5780514081124
15.5 79.43652771905283
16.5 95.32804656446174
17.5 115.29403340028081
18.5 141.3456272647717
19.5 176.28446884082734
20.5 223.72604426529932
21.5 288.39636399349536
22.5 375.84009119301095
23.5 492.69903945269414
24.5 646.4116662311035
25.5 844.4770426999373
26.5 1095.2401324323612
27.5 1409.0745308141
28.5 1794.810172219173
29.5 2262.472001561956
30.5 2819.081075349408
31.0 3133.3714518751617
