col0 col1
0.5 0.1359579718719134
0.6 0.19503113262456537
0.7 0.21639748300075837
0.8 0.2254739490538969
0.9 0.22360249726914067
1.0 0.24716048166902227
1.1 0.23464074709697047
1.2 0.22110686214679798
1.3 0.21084641928446332
1.4 0.20378494659951446
1.5 0.19668238687502698
1.6 0.18973690719639857
1.7 0.18302854690608603
1.8 0.17056939475254546
1.9 0.16458945615741757
2.0 0.1589223267582946
2.1 0.154313261664404
2.2 0.15001367422780693
2.3 0.14555089025233037
2.4 0.14151316442924106
2.5 0.13779636026574274
2.6 0.13444029806004687
2.7 0.13139384504643684
2.8 0.12864970275660076
2.9 0.10807668929476025
3.0 0.10579887266321311
3.1 0.10326599760001848
3.2 0.10578095244668995
3.3 0.1243719889293351
3.4 0.09739551574785824
3.5 0.10771277851716646
3.7 0.11645769560957472
4.0 0.14397988654413493
4.25 0.17503583508119552
4.5 0.23678839561143594
4.75 0.3230067059443934
5.0 0.4362458388947344
5.1 0.4992768830547605
5.2 0.5687688986615109
5.3 0.6671093579124483
5.4 0.7362134475136136
5.5 0.8383412698934821
5.7 1.1101195758534947
5.9 1.3584618653656384
6.1 1.7978556577311202
6.3 2.4664645874428768
6.5 2.512002470993415
6.7 2.8867003880620965
6.9 3.3769024440660633
7.1 3.8967288025287177
7.3 4.562362437947366
7.5 5.4402496663409705
7.7 6.235102601705794
7.9 6.681647585839027
8.1 7.097108681341274
8.3 7.7258442098212425
8.5 8.495682625013364
8.7 9.19637803971521
8.9 9.754814638282118
9.1 10.482969889123483
9.3 11.261446211119866
9.5 12.07525457173048
9.7 12.93198514201128
9.9 13.802408152190656
10.1 14.660063414558156
10.3 15.534674155277756
10.5 16.475865466391237
10.7 17.424676523966838
10.9 18.41926046285254
11.1 19.614378343638815
11.3 20.942313631686027
11.5 21.78937608496204
11.7 22.49830098344873
11.9 23.506706813737154
12.1 24.638802265816736
12.3 25.87015363930265
12.5 27.12337220499395
12.7 28.41069672322013
12.9 29.662110170341542
13.1 30.91797436013009
13.3 32.26577174152075
13.5 33.7217385098871
13.7 35.21660376233112
13.9 36.743946089972304
14.1 38.391261868228234
14.3 40.07985068162289
14.5 41.844551510743884
14.7 43.681355847485044
14.9 45.62384310953113
15.1 47.66039614142953
15.3 49.78823096613476
15.5 52.088269933359044
16.5 65.34939687468746
17.5 83.00580438197143
18.5 107.06433307131708
19.5 140.3120226173387
20.5 186.34357820081212
21.5 249.86101605897616
22.5 336.3838451369742
23.5 452.5289287532258
24.5 605.7108389895847
25.5 803.7684910411526
26.5 1055.0230190176128
27.5 1369.461011980354
28.5 1755.8907271247226
29.5 2224.3184166289157
30.5 2781.7491172447353
31.0 3096.4668686008968
