col0 col1
0.5 0.16944542768715776
0.6 0.23675234039525878
0.7 0.2636312675356823
0.8 0.2741809185698463
0.9 0.27140389248606456
1.0 0.2844464891065911
1.1 0.2687399202058596
1.2 0.2516588818011839
1.3 0.2386321498598338
1.4 0.2296065288024677
1.5 0.22054045489306257
1.6 0.21168742881917346
1.7 0.20315884813630172
1.8 0.18772864357523134
1.9 0.18016468652008463
2.0 0.17302403766048569
2.1 0.16685346032507742
2.2 0.1610917719196041
2.3 0.15482777967820405
2.4 0.1491120175888229
2.5 0.14382978823228884
2.6 0.13901095815403466
2.7 0.1345951737250902
2.8 0.13056666220066504
2.9 0.11319131529251691
3.0 0.10982481993834428
3.1 0.10656009987060001
3.2 0.1076615358777161
3.3 0.12248850033897554
3.4 0.09876653066810856
3.5 0.11142764140852471
3.7 0.12188284489291945
4.0 0.15518564096128967
4.25 0.19729959103689643
4.5 0.2721887656604428
4.75 0.37671560447517394
5.0 0.5136395254357808
5.1 0.5895941995978439
5.2 0.6736689113732586
5.3 0.7853418551552098
5.4 0.8745116717215796
5.5 0.9951033748326223
5.7 1.303597275501319
5.9 1.6043701399224073
6.1 2.08337966549362
6.3 2.77239781463631
6.5 2.9379479911286506
6.7 3.4002216375222236
6.9 3.974711612602414
7.1 4.587041768675828
7.3 5.336373999359944
7.5 6.278867573480387
7.7 7.160151638569125
7.9 7.752360592174094
8.1 8.326942525101511
8.3 9.09210401878394
8.5 9.984860934429701
8.7 10.824589105709226
8.9 11.54811076209499
9.1 12.42100899645185
9.3 13.340523867414127
9.5 14.293031145702084
9.7 15.285111686653632
9.9 16.289813132188446
10.1 17.28388818528975
10.3 18.29220209407967
10.5 19.357385757716955
10.7 20.428961216012713
10.9 21.539111024637144
11.1 22.819407581219647
11.3 24.212228837621574
11.5 25.195432258871485
11.7 26.060774090300086
11.9 27.180464336183537
12.1 28.426757100528093
12.3 29.781241806417455
12.5 31.156325103031907
12.7 32.56375346293247
12.9 33.94383568329096
13.1 35.332288839409834
13.3 36.80194522078887
13.5 38.369534647844276
13.7 39.97608332902345
13.9 41.614601125356046
14.1 43.363976461490886
14.3 45.15427228679427
14.5 47.01811801316418
14.7 48.95212057950147
14.9 50.98636274877609
15.1 53.11100474878958
15.3 55.32521793489886
15.5 57.700876846345096
16.5 71.32324354395426
17.5 89.27237441846597
18.5 113.56167594863325
19.5 146.98524218730384
20.5 193.14476177076193
21.5 256.74883976123124
22.5 343.3230119338635
23.5 459.4895388891628
24.5 612.6677540379313
25.5 810.6385190016701
26.5 1061.729166695049
27.5 1375.9929963530321
28.5 1762.241383602298
29.5 2230.4831419873367
30.5 2787.725399019225
31.0 3102.3485297882726
