col0 col1
0.5 0.18727775755459106
0.6 0.25837326714172065
0.7 0.28815356959883215
0.8 0.2990367038939705
0.9 0.2958465401273332
1.0 0.30650626598352204
1.1 0.2891702533590471
1.2 0.27017338814717484
1.3 0.25568727617489073
1.4 0.24568303236992395
1.5 0.23560572624207532
1.6 0.22574601615942153
1.7 0.21623798100316838
1.8 0.2023398612772483
1.9 0.19386837064468332
2.0 0.18587088435455285
2.1 0.17889559420105747
2.2 0.1723788708161635
2.3 0.16480208501074922
2.4 0.1578491570981314
2.5 0.1513989253018197
2.6 0.14547522183201367
2.7 0.1400120092614477
2.8 0.13498829822333247
2.9 0.11749577847562746
3.0 0.11321388930484205
3.1 0.10902545969359786
3.2 0.10698786815272693
3.3 0.11131894289868549
3.4 0.09842385248422436
3.5 0.11414285571488722
3.7 0.12612899268549466
4.0 0.16523954191141296
4.25 0.2166642907548116
4.5 0.30524239349225746
4.75 0.42850997903251603
5.0 0.5889674290542228
5.1 0.6779126887504242
5.2 0.7768313866253701
5.3 0.8946782462751669
5.4 1.009449262190154
5.5 1.1453730893649747
5.7 1.4696036719626129
5.9 1.8214246919322805
6.1 2.281994680843652
6.3 2.8716099826035424
6.5 3.2597035460683115
6.7 3.8123581806681246
6.9 4.446439083155341
7.1 5.127563192320414
7.3 5.898885265495672
7.5 6.784370970376239
7.7 7.667435769152975
7.9 8.443475035668822
8.1 9.232849493855234
8.3 10.127344421774051
8.5 11.09657904103523
8.7 12.057440149652102
8.9 12.979228095290683
9.1 13.980308452817585
9.3 15.01299419980176
9.5 16.069491771073505
9.7 17.149925707472484
9.9 18.24505579743785
10.1 19.33951848544495
10.3 20.444377346777323
10.5 21.580138618539262
10.7 22.723483835870553
10.9 23.888864424874512
11.1 25.136660777606522
11.3 26.44117600543175
11.5 27.56466085551766
11.7 28.6412997751297
11.9 29.840927085255444
12.1 31.149303657603223
12.3 32.56952051818665
12.5 34.011642284282644
12.7 35.4862278889375
12.9 36.96589910293687
13.1 38.47223254570354
13.3 40.032862988678104
13.5 41.66624150589359
13.7 43.34547928427027
13.9 45.061953070441355
14.1 46.867965960464296
14.3 48.72082922281385
14.5 50.64637657849439
14.7 52.64315683656678
14.9 54.7304258694639
15.1 56.90385113400163
15.3 59.16864678080982
15.5 61.56860094236676
16.5 75.36414965602242
17.5 93.43944400059932
18.5 117.81451241243613
19.5 151.28970501108668
20.5 197.47237421630757
21.5 261.07611311739356
22.5 347.63076837277214
23.5 463.7622764372981
24.5 616.8930745096176
25.5 814.7659582063936
26.5 1065.712811834822
27.5 1379.8303795939742
28.5 1765.931648539825
29.5 2234.0266945904114
30.5 2791.1236234110534
31.0 3105.6748503588015
